ISIC_0000037_downsampled,3072.0,11.152926,14183.308,7.078497046705388,3072.0,3.5009964,5235.507,7.078497046705388,3072.0,4.509259,6521.608,7.078497046705388
ISIC_0000038_downsampled,3072.0,11.711167,12974.459,7.127018554263962,3072.0,3.407613,4668.5083,7.127018554263962,3072.0,4.7991962,8195.882,7.127018554263962
ISIC_0000039_downsampled,3072.0,3.9764402,6740.2236,6.991725014601854,3072.0,4.3555183,8052.2227,6.991725014601854,3072.0,4.588982,8896.846,6.991725014601854
ISIC_0000040_downsampled,3072.0,2.1458,5138.1763,6.7646997311906985,3072.0,3.4785619,7740.931,6.7646997311906985,3072.0,4.8959827,11898.727,6.7646997311906985
ISIC_0000041_downsampled,3072.0,2.7874167,6742.063,6.5105592612640795,3072.0,4.380713,10195.694,6.5105592612640795,3072.0,5.244112,12086.281,6.5105592612640795
ISIC_0000042_downsampled,3072.0,9.942599,10058.764,7.228332980014854,3072.0,2.1037369,4073.618,7.228332980014854,3072.0,3.5249116,6632.8076,7.228332980014854
ISIC_0000043_downsampled,3072.0,7.9472704,5006.9883,7.630030658242147,3072.0,1.8231796,2321.7346,7.630030658242147,3072.0,1.5140499,2672.653,7.630030658242147
ISIC_0000044_downsampled,3072.0,1.4488504,3095.9272,7.5873422459931605,3072.0,2.0049744,2996.1653,7.5873422459931605,3072.0,2.0643466,3389.4424,7.5873422459931605
ISIC_0000045_downsampled,3072.0,5.344227,4294.8516,7.2940094578078,3072.0,4.8454924,4575.196,7.2940094578078,3072.0,4.305846,5145.331,7.2940094578078
ISIC_0000046_downsampled,3072.0,2.3167167,4136.935,7.017328459011815,3072.0,2.1221764,5047.415,7.017328459011815,3072.0,2.9428852,8210.048,7.017328459011815
ISIC_0000047_downsampled,3072.0,2.3668442,5077.9956,6.729989152969602,3072.0,2.887415,6116.821,6.729989152969602,3072.0,2.900104,6713.282,6.729989152969602
ISIC_0000048_downsampled,3072.0,1.3962171,3538.5947,7.005581394919728,3072.0,1.7732407,4296.3066,7.005581394919728,3072.0,1.8700167,4559.6553,7.005581394919728
ISIC_0000049_downsampled,3072.0,2.0756514,3197.1414,7.066247988017295,3072.0,1.8709217,3947.8054,7.066247988017295,3072.0,2.283961,5535.5547,7.066247988017295
ISIC_0000050_downsampled,3072.0,3.3303313,6666.36,5.913110399832591,3072.0,3.0812705,6922.144,5.913110399832591,3072.0,3.817667,9781.077,5.913110399832591
ISIC_0000051_downsampled,3072.0,2.927108,5721.094,6.822111035161678,3072.0,2.863252,5945.0474,6.822111035161678,3072.0,3.7012594,7720.2856,6.822111035161678
ISIC_0000052_downsampled,3072.0,2.2963092,4213.5625,7.0178491739799975,3072.0,2.0065653,3878.9194,7.0178491739799975,3072.0,4.3732862,6761.1226,7.0178491739799975
ISIC_0000053_downsampled,3072.0,2.8745542,4251.068,6.9474904540373625,3072.0,3.1362953,4854.5435,6.9474904540373625,3072.0,3.3076284,6518.887,6.9474904540373625
ISIC_0000054_downsampled,3072.0,3.1301925,6597.832,5.997692384142989,3072.0,3.2072122,7174.3364,5.997692384142989,3072.0,4.127432,9489.066,5.997692384142989
ISIC_0000055_downsampled,3072.0,2.4616704,4566.3994,6.597342238918452,3072.0,3.7495656,6182.473,6.597342238918452,3072.0,3.5090914,7318.66,6.597342238918452
ISIC_0000056_downsampled,3072.0,3.0204678,5032.136,6.431559439977788,3072.0,3.4596894,6450.3564,6.431559439977788,3072.0,3.5817204,8119.406,6.431559439977788
ISIC_0000057_downsampled,3072.0,2.9196055,6120.704,6.4190411743170435,3072.0,2.848368,6311.6377,6.4190411743170435,3072.0,3.4556303,8020.9834,6.4190411743170435
ISIC_0000058_downsampled,3072.0,3.1270144,5576.792,6.274222528798132,3072.0,2.9304018,6017.5654,6.274222528798132,3072.0,3.310198,8082.4067,6.274222528798132
ISIC_0000059_downsampled,3072.0,3.2304358,5239.7173,6.43311169598757,3072.0,4.54234,6853.602,6.43311169598757,3072.0,4.709623,9014.407,6.43311169598757
ISIC_0000060_downsampled,3072.0,2.5950391,4383.7476,6.801380664305843,3072.0,2.1313746,4328.73,6.801380664305843,3072.0,2.58015,5868.77,6.801380664305843
ISIC_0000061_downsampled,3072.0,2.4079287,5034.3584,6.580640030470002,3072.0,3.027268,5733.249,6.580640030470002,3072.0,4.8164086,8745.42,6.580640030470002
ISIC_0000062_downsampled,3072.0,3.1469886,7874.388,5.7926054547482515,3072.0,3.7195895,9098.612,5.7926054547482515,3072.0,4.0897894,10170.354,5.7926054547482515
ISIC_0000063_downsampled,3072.0,3.1392329,5300.673,6.775626359330162,3072.0,3.5722628,5587.9404,6.775626359330162,3072.0,4.239081,7057.556,6.775626359330162
ISIC_0000064_downsampled,3072.0,3.0190792,5477.0044,6.7346729682257935,3072.0,2.7881913,5185.6816,6.7346729682257935,3072.0,3.830846,6776.4697,6.7346729682257935
ISIC_0000065_downsampled,3072.0,2.5481474,5665.9497,6.443261232487522,3072.0,2.9340298,5895.289,6.443261232487522,3072.0,4.007537,7942.777,6.443261232487522
ISIC_0000066,2713.1406,2.1724348,3525.7854,7.134017807710185,2713.1406,3.6106076,4269.701,7.134017807710185,2713.1406,5.4160757,6396.8154,7.134017807710185
ISIC_0000067,2713.1406,1.7234615,3309.5544,6.966276065413897,2713.1406,2.6219087,4529.344,6.966276065413897,2713.1406,3.5212598,5946.343,6.966276065413897
ISIC_0000068,2713.1406,2.222998,3941.6133,7.1143873267510855,2713.1406,3.2287555,4240.99,7.1143873267510855,2713.1406,3.9127426,5130.4863,7.1143873267510855
ISIC_0000069,3062.0078,1.9535179,4224.4497,6.790807508363001,3062.0078,2.840952,5569.2983,6.790807508363001,3062.0078,3.448597,6743.086,6.790807508363001
ISIC_0000071,3062.0078,12.204305,11319.304,6.026160570420157,3062.0078,11.7934475,11446.034,6.026160570420157,3062.0078,10.881426,11788.882,6.026160570420157
ISIC_0000072,3062.0078,1.3843197,3260.6355,7.138952174957,3062.0078,2.0078957,4175.5425,7.138952174957,3062.0078,2.5443757,4922.0825,7.138952174957
ISIC_0000073,3062.0078,13.39415,19779.568,6.955614022812987,3062.0078,2.3366292,4930.2554,6.955614022812987,3062.0078,2.0712233,4484.07,6.955614022812987
ISIC_0000074,3062.0078,11.728001,6579.4224,7.6382211645071125,3062.0078,0.7690281,2373.4758,7.6382211645071125,3062.0078,1.8272847,4059.0408,7.6382211645071125
ISIC_0000075,3062.0078,1.4465936,2491.9868,7.769444590012373,3062.0078,1.3650886,2772.5146,7.769444590012373,3062.0078,1.9685628,4275.103,7.769444590012373
ISIC_0000077_downsampled,3072.0,0.88340914,3114.7847,6.989567081713293,3072.0,1.5049179,4053.334,6.989567081713293,3072.0,3.1723342,6786.0273,6.989567081713293
ISIC_0000078_downsampled,3072.0,1.9154819,4370.688,6.636635938825854,3072.0,2.3824255,5592.1426,6.636635938825854,3072.0,2.7574573,6629.454,6.636635938825854
ISIC_0000079_downsampled,3072.0,2.1069677,4937.122,6.617988091660136,3072.0,2.488627,5890.966,6.617988091660136,3072.0,2.5486236,6360.9805,6.617988091660136
ISIC_0000080_downsampled,3072.0,1.9181612,4987.6304,7.097099568021065,3072.0,3.1864467,7012.4355,7.097099568021065,3072.0,3.673179,8190.397,7.097099568021065
ISIC_0000081_downsampled,3072.0,2.7638614,6968.512,6.071266134268865,3072.0,3.2975783,8651.492,6.071266134268865,3072.0,3.767368,10472.877,6.071266134268865
ISIC_0000082_downsampled,3072.0,2.2051961,4758.643,7.13037602400062,3072.0,3.1630728,6361.068,7.13037602400062,3072.0,3.3649676,7343.597,7.13037602400062
ISIC_0000085_downsampled,3072.0,2.1741045,5101.1816,7.041475815919342,3072.0,2.791242,6591.0156,7.041475815919342,3072.0,2.7207856,7294.2144,7.041475815919342
ISIC_0000086_downsampled,3072.0,1.5326309,3941.0059,7.275704626419888,3072.0,2.2646377,4583.6953,7.275704626419888,3072.0,2.5207798,5824.5425,7.275704626419888
ISIC_0000087_downsampled,3072.0,2.189368,4031.1213,7.199333120467968,3072.0,3.0019433,5130.351,7.199333120467968,3072.0,3.734547,7225.3506,7.199333120467968
ISIC_0000088_downsampled,3072.0,1.5270001,4142.6523,7.274061955110492,3072.0,2.407459,5471.082,7.274061955110492,3072.0,3.0809345,6896.631,7.274061955110492
ISIC_0000089_downsampled,3072.0,2.5546875,6057.7886,6.767938644476349,3072.0,3.6712449,8367.37,6.767938644476349,3072.0,3.3913589,8797.616,6.767938644476349
ISIC_0000091_downsampled,3072.0,1.5400735,4344.103,6.884269362138242,3072.0,1.87836,5529.0176,6.884269362138242,3072.0,2.4496582,6640.4062,6.884269362138242
ISIC_0000092_downsampled,3072.0,2.510051,6548.97,6.033265536031096,3072.0,2.8642845,7491.9575,6.033265536031096,3072.0,3.7457993,10289.13,6.033265536031096
ISIC_0000093_downsampled,3072.0,2.2349465,5702.663,6.5466824034436035,3072.0,3.333522,7917.555,6.5466824034436035,3072.0,3.3605168,8376.361,6.5466824034436035
ISIC_0000094_downsampled,3072.0,1.9053389,5607.569,6.677966119817817,3072.0,2.8116117,7581.3325,6.677966119817817,3072.0,2.666875,7936.105,6.677966119817817
ISIC_0000095_downsampled,3072.0,1.3569603,3554.3237,7.153442134794379,3072.0,1.8703003,4210.8765,7.153442134794379,3072.0,1.8838717,4682.5166,7.153442134794379
ISIC_0000096_downsampled,3072.0,1.8109456,5157.683,6.626031607061322,3072.0,2.7738976,7259.0493,6.626031607061322,3072.0,3.5576077,9621.535,6.626031607061322
ISIC_0000097_downsampled,3072.0,1.3021572,3330.3015,7.187607771523328,3072.0,2.1007025,4438.114,7.187607771523328,3072.0,2.7559922,5718.818,7.187607771523328
ISIC_0000098_downsampled,3072.0,1.6846584,4778.482,6.906271975656717,3072.0,2.3245955,6316.8203,6.906271975656717,3072.0,2.4105315,6686.92,6.906271975656717
ISIC_0000099_downsampled,3072.0,1.4104494,3442.8142,7.04250736229474,3072.0,2.3886425,4940.6533,7.04250736229474,3072.0,2.3283424,5606.2207,7.04250736229474
ISIC_0000100_downsampled,3072.0,1.5851289,2923.2727,7.308843350967534,3072.0,2.2835288,3700.2986,7.308843350967534,3072.0,2.5494926,4310.095,7.308843350967534
ISIC_0000101_downsampled,3072.0,0.44729093,2136.7207,7.528293106962364,3072.0,1.1620924,2751.03,7.528293106962364,3072.0,1.0873623,3279.6238,7.528293106962364
ISIC_0000102_downsampled,3072.0,2.4025848,6420.599,6.770815005785949,3072.0,2.3826752,6649.975,6.770815005785949,3072.0,2.6820042,6765.0376,6.770815005785949
ISIC_0000103_downsampled,3072.0,2.1095808,4111.9717,7.602419598475534,3072.0,2.8010068,4675.436,7.602419598475534,3072.0,3.289755,5488.259,7.602419598475534
ISIC_0000104_downsampled,3072.0,0.92076445,2739.9136,7.742995286745322,3072.0,1.417921,3121.0754,7.742995286745322,3072.0,1.4496964,2941.083,7.742995286745322
ISIC_0000105_downsampled,3072.0,1.9569858,5508.4116,6.811962184981553,3072.0,2.5432541,6863.428,6.811962184981553,3072.0,2.2736049,6662.3022,6.811962184981553
ISIC_0000107_downsampled,3072.0,2.5687187,5497.65,7.171724071824763,3072.0,2.8861828,6548.298,7.171724071824763,3072.0,2.5972593,6720.5864,7.171724071824763
ISIC_0000108_downsampled,3072.0,2.0103889,4897.884,7.032521176794311,3072.0,2.8428607,6650.6187,7.032521176794311,3072.0,2.9592562,7596.6875,7.032521176794311
ISIC_0000109_downsampled,3072.0,1.4021076,3521.739,7.289507303912368,3072.0,1.8511593,4706.194,7.289507303912368,3072.0,2.3698063,6459.053,7.289507303912368
ISIC_0000110_downsampled,3072.0,2.020573,5511.7144,6.625809097663819,3072.0,2.7500725,7065.541,6.625809097663819,3072.0,2.9175978,7543.991,6.625809097663819
ISIC_0000111_downsampled,3072.0,2.3957024,3822.5828,7.179746020018163,3072.0,2.7281,3658.8076,7.179746020018163,3072.0,4.8914075,6581.032,7.179746020018163
ISIC_0000112_downsampled,3072.0,1.7306839,4931.718,6.7548988949193305,3072.0,2.3627028,6406.5234,6.7548988949193305,3072.0,2.5547822,7416.985,6.7548988949193305
ISIC_0000113_downsampled,3072.0,1.85295,5137.222,6.633458746146476,3072.0,2.8226407,6719.781,6.633458746146476,3072.0,3.5285933,8369.498,6.633458746146476
ISIC_0000114_downsampled,3072.0,1.9245989,5374.4146,6.929437523863047,3072.0,2.2011592,6263.539,6.929437523863047,3072.0,2.929534,7931.4297,6.929437523863047
ISIC_0000115_downsampled,3072.0,1.4814051,3679.6843,7.329973851070944,3072.0,1.9101316,4800.651,7.329973851070944,3072.0,2.323289,5685.17,7.329973851070944
ISIC_0000116_downsampled,3072.0,2.353626,4951.6367,6.946951279869708,3072.0,2.7120428,5954.4214,6.946951279869708,3072.0,3.14441,7904.806,6.946951279869708
ISIC_0000117_downsampled,3072.0,2.993872,6387.6216,6.883312788871192,3072.0,3.4240396,7570.3325,6.883312788871192,3072.0,3.4403565,8371.992,6.883312788871192
ISIC_0000118_downsampled,3072.0,1.7954165,4373.505,7.172994624519225,3072.0,2.395579,5359.442,7.172994624519225,3072.0,2.5800555,6019.0015,7.172994624519225
ISIC_0000119_downsampled,3072.0,3.1603227,6822.7773,6.436393229223921,3072.0,3.7012863,8436.759,6.436393229223921,3072.0,3.8444617,9093.078,6.436393229223921
ISIC_0000120_downsampled,3072.0,1.3911976,2893.8247,7.122900856820061,3072.0,2.2571244,4143.4883,7.122900856820061,3072.0,2.1243892,5338.1245,7.122900856820061
ISIC_0000121_downsampled,3072.0,1.1438261,4132.1323,6.393596572223543,3072.0,1.8671298,5471.265,6.393596572223543,3072.0,3.2759895,9391.637,6.393596572223543
ISIC_0000122_downsampled,3072.0,1.0245118,3303.664,6.994388802267634,3072.0,1.5833137,4449.375,6.994388802267634,3072.0,2.3936038,7131.235,6.994388802267634
ISIC_0000123_downsampled,3072.0,1.3204104,3385.621,7.445646708983377,3072.0,1.7396178,3912.7336,7.445646708983377,3072.0,2.0316355,5012.9155,7.445646708983377
ISIC_0000124_downsampled,3072.0,1.4414662,3570.9758,7.291650433228352,3072.0,2.1132233,4818.0527,7.291650433228352,3072.0,2.3800244,5897.4116,7.291650433228352
ISIC_0000125_downsampled,3072.0,1.9677415,5371.848,6.98766945541836,3072.0,2.42034,6127.0674,6.98766945541836,3072.0,2.7404783,6782.815,6.98766945541836
ISIC_0000126_downsampled,3072.0,2.4839728,4992.7485,7.306929496551024,3072.0,2.6666129,5479.431,7.306929496551024,3072.0,2.8274171,6093.7603,7.306929496551024
ISIC_0000127_downsampled,3072.0,1.5504507,4468.7456,6.6984590833209605,3072.0,1.7098237,5286.3755,6.6984590833209605,3072.0,1.6716667,4998.6143,6.6984590833209605
ISIC_0000128_downsampled,3072.0,2.7671907,6118.3813,6.889716248789113,3072.0,2.9824245,7095.0566,6.889716248789113,3072.0,3.0099344,7465.6772,6.889716248789113
ISIC_0000129_downsampled,3072.0,2.344329,5813.948,6.349286750366454,3072.0,2.622809,6924.0786,6.349286750366454,3072.0,2.7536027,7348.241,6.349286750366454
ISIC_0000130_downsampled,3072.0,2.4397135,5421.5693,6.32982837847925,3072.0,2.8096733,6011.008,6.32982837847925,3072.0,3.2946553,7289.2417,6.32982837847925
ISIC_0000131_downsampled,3072.0,1.5453708,3162.9905,7.576704783036466,3072.0,1.9373425,3523.5151,7.576704783036466,3072.0,1.5809093,3878.7595,7.576704783036466
ISIC_0000132_downsampled,3072.0,2.1615865,6130.712,6.843046757137071,3072.0,2.610944,7368.5137,6.843046757137071,3072.0,3.147259,8124.205,6.843046757137071
ISIC_0000133_downsampled,3072.0,1.5078712,3783.0986,7.2221191247614325,3072.0,1.8546761,4660.0654,7.2221191247614325,3072.0,2.9855576,6532.3403,7.2221191247614325
ISIC_0000134_downsampled,3072.0,3.0378757,6385.653,5.939414270796362,3072.0,3.2811427,7502.9067,5.939414270796362,3072.0,3.5654602,8573.782,5.939414270796362
ISIC_0000135_downsampled,3072.0,1.9993292,5475.1772,6.18005309278876,3072.0,2.7505486,6845.15,6.18005309278876,3072.0,4.249526,10122.816,6.18005309278876
ISIC_0000136_downsampled,3072.0,15.084555,15307.844,5.859372505338711,3072.0,15.121075,15307.896,5.859372505338711,3072.0,14.717181,15705.462,5.859372505338711
ISIC_0000137_downsampled,3072.0,2.238963,4366.635,6.992005079574131,3072.0,2.615476,5306.746,6.992005079574131,3072.0,2.5337863,6206.134,6.992005079574131
ISIC_0000138_downsampled,3072.0,1.7397121,4315.372,6.682744508082361,3072.0,2.041895,4829.521,6.682744508082361,3072.0,2.3936853,5667.838,6.682744508082361
ISIC_0000139_downsampled,3072.0,1.947935,4313.853,6.995841798536055,3072.0,2.6607552,5507.954,6.995841798536055,3072.0,3.7228253,7279.9746,6.995841798536055
ISIC_0000140_downsampled,3072.0,3.4601316,3841.2888,7.294832283182214,3072.0,3.1189742,4184.047,7.294832283182214,3072.0,3.330204,4886.6562,7.294832283182214
ISIC_0000141_downsampled,3072.0,3.7101698,8094.833,6.501233826115465,3072.0,3.4836233,7772.052,6.501233826115465,3072.0,4.0406656,9254.582,6.501233826115465
ISIC_0000142_downsampled,3072.0,1.3639426,2823.4302,7.6477175159287265,3072.0,2.0818257,3690.8242,7.6477175159287265,3072.0,3.0982592,5793.4736,7.6477175159287265
ISIC_0000143_downsampled,3072.0,2.0542498,4653.325,6.795062511670019,3072.0,3.0510924,6562.331,6.795062511670019,3072.0,3.30388,7624.282,6.795062511670019
ISIC_0000145_downsampled,3072.0,2.2869825,5050.9336,7.306876725093135,3072.0,2.9170098,5952.946,7.306876725093135,3072.0,3.0849018,6614.269,7.306876725093135
ISIC_0000146_downsampled,3072.0,1.4620657,2479.8591,7.5117056516211145,3072.0,1.6741223,2804.1934,7.5117056516211145,3072.0,1.8335379,4298.885,7.5117056516211145
ISIC_0000147_downsampled,3072.0,0.74862576,2981.461,7.498649802908268,3072.0,0.6127929,2898.9548,7.498649802908268,3072.0,4.9766035,6058.8223,7.498649802908268
ISIC_0000148_downsampled,3072.0,2.6565535,6140.461,6.565789655737368,3072.0,3.2070875,7378.1646,6.565789655737368,3072.0,4.4271913,9547.118,6.565789655737368
ISIC_0000149_downsampled,3072.0,1.315047,3059.6826,7.297610708330981,3072.0,1.2059951,3819.2605,7.297610708330981,3072.0,2.201604,5945.3535,7.297610708330981
ISIC_0000150_downsampled,3072.0,2.0680156,4115.6104,7.30880897628495,3072.0,2.7459345,5483.141,7.30880897628495,3072.0,2.586377,6006.768,7.30880897628495
ISIC_0000151_downsampled,3072.0,2.743159,7250.4653,6.640064282926041,3072.0,2.7939956,7496.5156,6.640064282926041,3072.0,3.6659045,9522.278,6.640064282926041
ISIC_0000152_downsampled,3072.0,2.2035296,4390.435,6.816548029199067,3072.0,2.589256,5533.9805,6.816548029199067,3072.0,3.158009,7033.403,6.816548029199067
ISIC_0000153_downsampled,3072.0,1.5528935,3646.8154,7.02523723201494,3072.0,2.1906972,4918.489,7.02523723201494,3072.0,2.7461922,6557.75,7.02523723201494
ISIC_0000154_downsampled,3072.0,1.9894714,4938.6455,6.955334644213356,3072.0,2.3128679,5735.972,6.955334644213356,3072.0,2.8336058,7026.818,6.955334644213356
ISIC_0000155_downsampled,3072.0,15.520537,18630.441,5.442973604914491,3072.0,15.504565,18755.848,5.442973604914491,3072.0,15.539226,18841.928,5.442973604914491
ISIC_0000156_downsampled,3072.0,1.4673476,3506.8503,7.610249284291298,3072.0,2.2936482,4458.63,7.610249284291298,3072.0,2.3042667,4821.5415,7.610249284291298
ISIC_0000157,2366.121,2.2072706,3408.1445,7.024976544890056,2366.121,3.1013236,4188.895,7.024976544890056,2366.121,4.797656,6697.2896,7.024976544890056
ISIC_0000159,2729.1406,1.1532977,2559.2642,7.602433369530196,2729.1406,2.0664392,3509.2844,7.602433369530196,2729.1406,2.5851865,4593.935,7.602433369530196
ISIC_0000160,1522.9688,5.8707285,1551.211,7.700415881546801,1522.9688,4.2344275,1586.5062,7.700415881546801,1522.9688,3.2354252,2320.6545,7.700415881546801
ISIC_0000161,2532.7656,1.3094615,2508.8835,7.612957432553382,2532.7656,2.0017486,2635.419,7.612957432553382,2532.7656,7.754268,5884.469,7.612957432553382
ISIC_0000162,2410.0,3.384712,3513.8403,7.072945093377754,2410.0,2.897055,3733.3176,7.072945093377754,2410.0,3.2383587,5579.612,7.072945093377754
ISIC_0000163,2446.4258,1.9871153,3510.718,7.35229704279924,2446.4258,2.018113,3590.9836,7.35229704279924,2446.4258,5.2910786,6596.3394,7.35229704279924
ISIC_0000164,2390.0078,0.8222994,2267.195,7.695082754487088,2390.0078,1.4042943,2617.7253,7.695082754487088,2390.0078,1.9036647,3375.7551,7.695082754487088
ISIC_0000165,2436.2852,1.6820681,3873.126,6.694360265157016,2436.2852,2.1322687,4593.1255,6.694360265157016,2436.2852,7.8450136,10490.731,6.694360265157016
ISIC_0000166,1528.6094,2.0671506,1528.7981,7.349400229904291,1528.6094,2.4407167,1642.9838,7.349400229904291,1528.6094,3.8149238,3003.2468,7.349400229904291
ISIC_0000167,2352.1875,0.64273477,1930.7516,6.941362889780415,2352.1875,0.9036007,2612.5354,6.941362889780415,2352.1875,10.3411045,11898.243,6.941362889780415
ISIC_0000169,1528.6094,3.4681118,2352.296,7.285912240156602,1528.6094,3.6494055,2391.7263,7.285912240156602,1528.6094,3.4397376,2750.2524,7.285912240156602
ISIC_0000170,1528.6094,10.427668,3260.7751,6.969560625292811,1528.6094,9.007422,3580.8064,6.969560625292811,1528.6094,6.3138223,4092.9993,6.969560625292811
ISIC_0000171,2711.25,2.1105247,2777.3503,7.348432565064739,2711.25,1.7523221,2702.2295,7.348432565064739,2711.25,2.9663427,5509.683,7.348432565064739
